run,type,module,name,attrname,attrvalue,vectime,vecvalue
N20-27-20260518-02:26:39-159846,vector,LoRaNetworkTest.loRaNodes[8].app[0],emergencyVariate:vector,,,"211.15171692485 387.18723638617 561.78386974604 760.92327341946 948.3262341896 1181.98111975562 1393.32698069067 1662.06300018777 1841.22637748762 2012.61359647337 2227.98495829032 2425.10661024726 2598.37467422596 2783.5863454381 2960.79705982558 3192.85287645507 3373.89831369337 3545.58912205213","366.9287259115 929.2643371048 492.61794289622 281.97641317692 141.91214418744 261.29897566682 181.55148327493 6.1010827164471 3420.9441648939 179.19013688089 466.21837268147 175.31054755592 2636.3730865198 987.96222938818 42.932952756224 15.247166960222 575.83941559173 1256.7530914911"
N20-27-20260518-02:26:39-159846,attr,LoRaNetworkTest.loRaNodes[8].app[0],emergencyVariate:vector,recordingmode,vector,,
N20-27-20260518-02:26:39-159846,attr,LoRaNetworkTest.loRaNodes[8].app[0],emergencyVariate:vector,title,Exponential variate samples,,
N20-27-20260518-02:26:39-159846,vector,LoRaNetworkTest.loRaNodes[1].app[0],emergencyVariate:vector,,,"211.99950063105 418.31624955522 657.49012846481 843.23644336059 1047.25163517782 1224.80087541997 1556.67660522262 1741.9578991669 1921.32671082151 2096.51977132612 2306.76070678759 2496.85982931973 2687.40562353089 2891.65382581475 3079.78072798125 3274.60088820809 3507.11299285432","1022.7513696879 97.786084085293 124.29279486028 494.98641648559 351.95952400681 142.65581246416 128.97595243432 251.98465717933 179.66126089701 35.638141194978 1400.1917836704 582.60515821461 241.03250636869 326.81980184989 490.37047297648 1.0580406804265 309.68457649563"
N20-27-20260518-02:26:39-159846,attr,LoRaNetworkTest.loRaNodes[1].app[0],emergencyVariate:vector,recordingmode,vector,,
N20-27-20260518-02:26:39-159846,attr,LoRaNetworkTest.loRaNodes[1].app[0],emergencyVariate:vector,title,Exponential variate samples,,
N20-27-20260518-02:26:39-159846,vector,LoRaNetworkTest.loRaNodes[11].app[0],emergencyVariate:vector,,,"216.63527028677 407.27572696909 592.21133150089 806.1199716105 1010.37136523058 1222.20386399011 1396.94977872061 1589.27445250041 1774.17257081027 1950.24941702809 2125.90963626196 2373.53438890091 2624.25016021193 2813.17900618809 2988.46611702157 3167.94817972894 3367.12574206811 3540.40524922642","354.21099162039 679.0998011001 577.35984999115 16.641028082361 1850.8725657459 2046.3656348958 528.79626587438 1024.4939118641 976.83655632085 1414.854013007 984.35727619384 1004.8789722183 57.042652121442 2580.2711520933 317.43317942478 983.13066865747 317.8602030858 26.766216847445"
N20-27-20260518-02:26:39-159846,attr,LoRaNetworkTest.loRaNodes[11].app[0],emergencyVariate:vector,recordingmode,vector,,
N20-27-20260518-02:26:39-159846,attr,LoRaNetworkTest.loRaNodes[11].app[0],emergencyVariate:vector,title,Exponential variate samples,,
N20-27-20260518-02:26:39-159846,vector,LoRaNetworkTest.loRaNodes[4].app[0],emergencyVariate:vector,,,"224.0054240191 405.73940576147 577.36657224344 789.86349212347 985.53796087939 1158.07435707042 1330.10053699323 1547.16476680174 1719.9283563812 1908.01282796048 2096.21880047086 2269.25678818703 2486.09376525092 2658.85426108099 2856.47177472813 3033.41885985462 3238.15119149624 3440.63994691599","483.51497898378 202.95693638298 276.01014494383 269.06711429535 78.044668905123 156.7360968923 214.11295924047 81.703449628086 406.27362183835 817.74131767473 344.9074640253 266.03741807792 1489.191425977 125.95320715882 1164.5552705279 398.84867511187 1358.7195889866 1294.0089470185"
N20-27-20260518-02:26:39-159846,attr,LoRaNetworkTest.loRaNodes[4].app[0],emergencyVariate:vector,recordingmode,vector,,
N20-27-20260518-02:26:39-159846,attr,LoRaNetworkTest.loRaNodes[4].app[0],emergencyVariate:vector,title,Exponential variate samples,,
N20-27-20260518-02:26:39-159846,vector,LoRaNetworkTest.loRaNodes[15].app[0],emergencyVariate:vector,,,"227.76964373156 404.80593879882 578.77843699678 752.29138419086 963.93141745673 1149.10404109024 1334.34940469943 1526.75563285889 1697.99618821376 1885.62967887144 2066.10205926297 2281.00015425132 2485.42202554513 2662.43545398148 2904.06318371226 3092.25235203797 3282.81059786349 3538.62619363137","381.90207730451 499.55531422782 546.21445781687 3.6733365727945 1148.6245266086 188.55741752459 102.97333741946 486.14563487576 1383.2053243113 643.750975755 1274.2188821611 352.72189788831 233.41148523612 895.27817165203 1185.6710534394 14.551382809061 344.05495830335 402.25658943714"
N20-27-20260518-02:26:39-159846,attr,LoRaNetworkTest.loRaNodes[15].app[0],emergencyVariate:vector,recordingmode,vector,,
N20-27-20260518-02:26:39-159846,attr,LoRaNetworkTest.loRaNodes[15].app[0],emergencyVariate:vector,title,Exponential variate samples,,
N20-27-20260518-02:26:39-159846,vector,LoRaNetworkTest.loRaNodes[7].app[0],emergencyVariate:vector,,,"228.0228211773 469.50203631399 653.34725262886 828.05352526185 1009.60741650658 1207.98937958877 1379.91102952489 1560.91573493203 1749.37720468001 1950.23425108296 2126.80023040507 2330.78554171984 2503.84246524317 2691.70689884786 2867.84422173779 3049.72053480142 3290.03324972483 3469.39515400698","320.89034525755 724.43626905992 457.25930244542 1748.9569190141 740.35089538186 390.00738522975 858.84984329351 482.90436514393 12.478378603779 247.50194134335 299.16865066806 402.34580805839 685.55106908362 522.30960853744 1143.219797523 135.50654950473 25.765051241507 221.99082289995"
N20-27-20260518-02:26:39-159846,attr,LoRaNetworkTest.loRaNodes[7].app[0],emergencyVariate:vector,recordingmode,vector,,
N20-27-20260518-02:26:39-159846,attr,LoRaNetworkTest.loRaNodes[7].app[0],emergencyVariate:vector,title,Exponential variate samples,,
N20-27-20260518-02:26:39-159846,vector,LoRaNetworkTest.loRaNodes[12].app[0],emergencyVariate:vector,,,"231.14866528088 407.37344159024 578.9578302128 789.75053730578 1009.91990328718 1265.52021911429 1446.99456393999 1647.61928271312 1827.41740569473 2014.61142395582 2192.1182639849 2383.20781980532 2599.39419084028 2775.75217564053 2950.60558597143 3198.8883226782 3391.06284253897 3582.20161926662","43.820844410893 307.1715367862 370.06509305809 1580.1860805667 315.22860200582 1217.146514372 38.761867085653 328.41589305563 197.53038881197 145.76904396612 543.6258061426 308.49622926681 323.03073084557 68.019297593767 71.828351328383 79.225431570924 68.867316966434 1984.4135042547"
N20-27-20260518-02:26:39-159846,attr,LoRaNetworkTest.loRaNodes[12].app[0],emergencyVariate:vector,recordingmode,vector,,
N20-27-20260518-02:26:39-159846,attr,LoRaNetworkTest.loRaNodes[12].app[0],emergencyVariate:vector,title,Exponential variate samples,,
N20-27-20260518-02:26:39-159846,vector,LoRaNetworkTest.HospitalServer.app[0],urgentWaitTime:vector,,,"232.86079529686 491.88275111411 807.83210166219 1117.30943222096 1448.70669395597 1723.78096555195 1751.08933692181 2183.33708605673 2441.00555415441 2484.3972214213 2805.48910804753 3001.48952411264 3093.96448322887 3276.31301861353 3405.52970157307 3542.11737927811","1.71213001598 1.71213180096 1.71213005169 1.71213033308 1.71213001598 1.71213040522 1.7121322418 1.71213385206 1.7121329226 1.71213067438 1.71213163586 1.7121304186 1.7121311909 1.71213040544 1.7121304186 1.71213005169"
N20-27-20260518-02:26:39-159846,attr,LoRaNetworkTest.HospitalServer.app[0],urgentWaitTime:vector,recordingmode,vector,,
N20-27-20260518-02:26:39-159846,attr,LoRaNetworkTest.HospitalServer.app[0],urgentWaitTime:vector,title,Urgent wait time (s),,
N20-27-20260518-02:26:39-159846,vector,LoRaNetworkTest.loRaNodes[3].app[0],emergencyVariate:vector,,,"258.14454881935 460.32359309897 650.96310539824 866.65283021419 1110.21417844697 1287.42338177414 1462.96231896461 1656.50042441718 1876.29669127112 2049.45562872703 2312.10622865048 2539.43989011421 2731.86588048422 2912.73380872279 3086.00320071598 3275.16107525883 3460.93499143015","431.15869219189 556.93792218285 724.59187442416 852.23912126073 990.34784708326 852.54154885487 1299.4098806519 233.79765702763 57.360649468086 2304.7100732257 179.4512801965 1002.068440074 625.85741447027 1.7289222595114 175.38728303505 1084.873373689 551.19875458911"
N20-27-20260518-02:26:39-159846,attr,LoRaNetworkTest.loRaNodes[3].app[0],emergencyVariate:vector,recordingmode,vector,,
N20-27-20260518-02:26:39-159846,attr,LoRaNetworkTest.loRaNodes[3].app[0],emergencyVariate:vector,title,Exponential variate samples,,
N20-27-20260518-02:26:39-159846,vector,LoRaNetworkTest.loRaNodes[10].app[0],emergencyVariate:vector,,,"323.8853608029 530.5124725919 731.59222364991 908.93525420782 1109.69118112025 1284.535420827 1495.36569865774 1673.03186304282 1853.41426218215 2041.07258084267 2257.54655584611 2439.29342123181 2638.81659977056 2810.35940173973 2999.77739369404 3230.8156215056 3403.81757115447 3590.93993796009","1811.9213584264 1338.4939183123 1432.5120210267 667.34965406522 156.32190441319 57.460019998148 96.817226565963 246.31310438929 781.60393833007 1245.2319533488 382.38565983033 46.328332077664 497.74068963105 102.14202926036 8.2636388639188 1248.5646431879 1.1152871446958 302.98100495982"
N20-27-20260518-02:26:39-159846,attr,LoRaNetworkTest.loRaNodes[10].app[0],emergencyVariate:vector,recordingmode,vector,,
N20-27-20260518-02:26:39-159846,attr,LoRaNetworkTest.loRaNodes[10].app[0],emergencyVariate:vector,title,Exponential variate samples,,
N20-28-20260518-02:26:39-159846,vector,LoRaNetworkTest.loRaNodes[0].app[0],emergencyVariate:vector,,,"74.50445342638 248.28453343016 502.49164086362 675.12058116973 846.94988950656 1021.91113165654 1206.00174771244 1397.05769678198 1598.37367952776 1791.71119296393 1969.95676623225 2172.15819744469 2395.2758917309 2609.12219554264 2803.34170420784 2985.45656170751 3234.30809042444 3429.50311578194","3875.3589736692 479.67413996693 28.294260683505 25.960961322376 629.96525465063 365.5391798785 468.83451665195 143.81048676537 542.57454157669 665.51436440337 335.25681487885 87.605004573253 177.45542131774 1191.6861308886 206.88711438619 778.86806143795 41.663516292663 136.1934790798"
N20-28-20260518-02:26:39-159846,attr,LoRaNetworkTest.loRaNodes[0].app[0],emergencyVariate:vector,recordingmode,vector,,
N20-28-20260518-02:26:39-159846,attr,LoRaNetworkTest.loRaNodes[0].app[0],emergencyVariate:vector,title,Exponential variate samples,,
N20-28-20260518-02:26:39-159846,vector,LoRaNetworkTest.HospitalServer.app[0],queueLength:vector,,,"76.21658410077 76.21658410077 190.40840326077 190.40840326077 192.12621959355 192.12621959355 201.16494958145 201.16494958145 203.30954148249 203.30954148249 214.88261807578 214.88261807578 217.00950501688 217.00950501688 243.03047719986 243.03047719986 249.99666410455 249.99666410455 390.07012467133 390.07012467133 398.525846831 398.525846831 403.76274155123 403.76274155123 409.33501405835 409.33501405835 439.77889170631 439.77889170631 481.76641960468 481.76641960468 504.20377153801 504.20377153801 570.23131987124 570.23131987124 597.59088300533 597.59088300533 600.11721751637 600.11721751637 604.75297245437 604.75297245437 619.95336140463 619.95336140463 638.44752722884 638.44752722884 676.83271184412 676.83271184412 697.60699243822 697.60699243822 769.53162253831 769.53162253831 788.61552076313 788.61552076313 797.51863563393 797.51863563393 800.10556876723 800.10556876723 813.88944411369 813.88944411369 838.78914272213 838.78914272213 844.66966982681 844.66966982681 848.66202018095 848.66202018095 870.44181606015 870.44181606015 902.53993427931 902.53993427931 942.89969742691 942.89969742691 944.91762148645 944.91762148645 964.26685684992 964.26685684992 973.48160937992 973.48160937992 975.22305693709 975.22305693709 977.98377619034 977.98377619034 981.00058903872 981.00058903872 994.15191396557 994.15191396557 1018.90375031358 1018.90375031358 1023.62326233093 1023.62326233093 1052.97818577326 1052.97818577326 1059.74643538421 1059.74643538421 1117.52585854375 1117.52585854375 1142.92001141056 1142.92001141056 1152.9857343057 1152.9857343057 1175.61563743288 1175.61563743288 1188.30551709586 1188.30551709586 1202.16386582248 1202.16386582248 1207.71387838683 1207.71387838683 1228.08110533458 1228.08110533458 1260.11356380801 1260.11356380801 1272.16887519084 1272.16887519084 1280.74579510887 1280.74579510887 1287.82743827066 1287.82743827066 1293.16106222618 1293.16106222618 1354.36225644137 1354.36225644137 1362.00426032386 1362.00426032386 1371.48248425445 1371.48248425445 1384.87334763555 1384.87334763555 1390.90979292002 1390.90979292002 1398.76982745637 1398.76982745637 1419.0594916222 1419.0594916222 1463.70729197659 1463.70729197659 1495.40304575187 1495.40304575187 1516.01907022664 1516.01907022664 1528.35673168717 1528.35673168717 1534.13106603575 1534.13106603575 1559.22550657412 1559.22550657412 1580.95648588734 1580.95648588734 1600.08244030684 1600.08244030684 1639.00934099536 1639.00934099536 1694.67709954749 1694.67709954749 1697.68038544128 1697.68038544128 1711.52279350275 1711.52279350275 1735.61293705665 1735.61293705665 1753.28666716414 1753.28666716414 1776.24875784718 1776.24875784718 1793.42332363832 1793.42332363832 1801.48452886025 1801.48452886025 1855.53809817524 1855.53809817524 1871.23227707883 1871.23227707883 1883.79663196252 1883.79663196252 1885.82195160199 1887.15803425384 1890.00008539102 1890.00008539102 1932.48341862558 1932.48341862558 1958.15085213721 1958.15085213721 1964.59277611557 1964.59277611557 2060.14591408788 2060.14591408788 2083.64399230441 2083.64399230441 2091.15825311822 2091.15825311822 2096.56032794986 2096.56032794986 2104.05724274426 2104.05724274426 2136.99911593722 2136.99911593722 2157.71808832425 2157.71808832425 2181.96026759278 2181.96026759278 2232.80336588315 2232.80336588315 2254.53305929714 2254.53305929714 2279.73544090666 2279.73544090666 2308.51363532449 2308.51363532449 2311.73887081692 2311.73887081692 2317.80481974068 2317.80481974068 2327.45652158714 2327.45652158714 2396.98802240529 2396.98802240529 2407.96202420773 2407.96202420773 2431.75144988564 2431.75144988564 2454.00956793259 2454.00956793259 2490.68914483112 2490.68914483112 2498.50383350014 2498.50383350014 2511.65278755146 2511.65278755146 2518.93538830462 2518.93538830462 2541.37069952785 2541.37069952785 2553.2635104538 2553.2635104538 2593.9257430156 2593.9257430156 2601.51046814058 2601.51046814058 2603.21098767591 2604.90938719204 2622.96176292634 2622.96176292634 2645.39995324327 2645.39995324327 2675.00694797309 2675.00694797309 2685.81087787244 2685.81087787244 2692.86465952528 2692.86465952528 2778.53565563654 2778.53565563654 2795.07294565375 2795.07294565375 2805.05383488223 2805.05383488223 2812.44475476185 2812.44475476185 2836.39318991969 2836.39318991969 2862.08395922881 2862.08395922881 2866.55236790113 2866.55236790113 2882.45215255423 2882.45215255423 2940.15710856585 2940.15710856585 2972.29343675709 2972.29343675709 2984.3948698385 2984.3948698385 2987.1686923819 2988.40267047258 2994.51791591187 2994.51791591187 2999.7418940264 2999.7418940264 3024.41857356185 3024.41857356185 3041.64823684479 3041.64823684479 3052.11591063555 3052.11591063555 3060.2512234229 3060.2512234229 3091.96382658233 3091.96382658233 3192.23060313849 3192.23060313849 3212.35074347455 3212.35074347455 3217.77314153773 3217.77314153773 3223.68168654273 3223.68168654273 3237.02730726657 3237.02730726657 3240.61446203452 3240.61446203452 3243.82555012694 3244.41587439904 3251.80601708184 3251.80601708184 3321.52395878387 3321.52395878387 3328.89174785614 3328.89174785614 3368.20562589885 3368.20562589885 3387.15414998775 3387.15414998775 3389.76000715485 3389.76000715485 3396.43120801042 3396.43120801042 3400.90926466213 3400.90926466213 3414.79673989617 3414.79673989617 3417.41132171333 3417.41132171333 3419.3978750621 3419.3978750621 3427.04878695181 3427.04878695181 3431.21524645633 3431.21524645633 3492.45398145978 3492.45398145978 3575.08622672586 3575.08622672586 3588.28102958931 3588.28102958931 3594.39793060925 3594.39793060925","1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0"
N20-28-20260518-02:26:39-159846,attr,LoRaNetworkTest.HospitalServer.app[0],queueLength:vector,recordingmode,vector,,
N20-28-20260518-02:26:39-159846,attr,LoRaNetworkTest.HospitalServer.app[0],queueLength:vector,title,Total queue length,,
N20-28-20260518-02:26:39-159846,vector,LoRaNetworkTest.HospitalServer.app[0],normalWaitTime:vector,,,"76.21658410077 190.40840326077 192.12621959355 201.16494958145 203.30954148249 214.88261807578 217.00950501688 249.99666410455 390.07012467133 398.525846831 409.33501405835 439.77889170631 481.76641960468 570.23131987124 597.59088300533 600.11721751637 604.75297245437 619.95336140463 638.44752722884 697.60699243822 769.53162253831 788.61552076313 797.51863563393 800.10556876723 813.88944411369 838.78914272213 844.66966982681 848.66202018095 902.53993427931 942.89969742691 944.91762148645 964.26685684992 973.48160937992 975.22305693709 977.98377619034 981.00058903872 994.15191396557 1018.90375031358 1023.62326233093 1052.97818577326 1059.74643538421 1117.52585854375 1142.92001141056 1152.9857343057 1175.61563743288 1188.30551709586 1202.16386582248 1207.71387838683 1228.08110533458 1260.11356380801 1272.16887519084 1280.74579510887 1287.82743827066 1293.16106222618 1354.36225644137 1362.00426032386 1371.48248425445 1384.87334763555 1390.90979292002 1398.76982745637 1419.0594916222 1463.70729197659 1495.40304575187 1528.35673168717 1534.13106603575 1559.22550657412 1580.95648588734 1600.08244030684 1639.00934099536 1694.67709954749 1697.68038544128 1711.52279350275 1735.61293705665 1753.28666716414 1776.24875784718 1793.42332363832 1801.48452886025 1871.23227707883 1883.79663196252 1887.15803425384 1890.00008539102 1932.48341862558 1958.15085213721 1964.59277611557 2060.14591408788 2083.64399230441 2091.15825311822 2096.56032794986 2104.05724274426 2136.99911593722 2181.96026759278 2232.80336588315 2254.53305929714 2279.73544090666 2308.51363532449 2311.73887081692 2317.80481974068 2396.98802240529 2407.96202420773 2431.75144988564 2454.00956793259 2490.68914483112 2511.65278755146 2518.93538830462 2541.37069952785 2553.2635104538 2593.9257430156 2601.51046814058 2604.90938719204 2622.96176292634 2645.39995324327 2675.00694797309 2685.81087787244 2692.86465952528 2795.07294565375 2805.05383488223 2812.44475476185 2836.39318991969 2862.08395922881 2866.55236790113 2882.45215255423 2940.15710856585 2972.29343675709 2984.3948698385 2988.40267047258 2994.51791591187 2999.7418940264 3024.41857356185 3041.64823684479 3052.11591063555 3060.2512234229 3091.96382658233 3192.23060313849 3212.35074347455 3223.68168654273 3237.02730726657 3240.61446203452 3244.41587439904 3251.80601708184 3321.52395878387 3328.89174785614 3368.20562589885 3387.15414998775 3389.76000715485 3396.43120801042 3400.90926466213 3414.79673989617 3417.41132171333 3419.3978750621 3427.04878695181 3431.21524645633 3492.45398145978 3575.08622672586 3588.28102958931 3594.39793060925","1.71213067439 1.71213308988 1.71213037353 1.71213002089 1.71213070507 1.71213006704 1.712130305 1.71213067439 1.71213257104 1.71213002089 1.71213044898 1.71213037353 1.71213136124 1.71213252489 1.71213039846 1.71213006704 1.71213044898 1.71213058588 1.71213037353 1.712132809 1.71213002089 1.71213044898 1.71213006704 1.71213039846 1.71213058588 1.71213432577 1.71213037353 1.71213067439 1.71213136124 1.71213070507 1.71213002089 1.71213295298 1.71213039846 1.71213006704 1.71213168505 1.71213092026 1.71213058588 1.71213119295 1.71213067439 1.712130305 1.71213037353 1.71213320907 1.71213044898 1.71213092026 1.71213039846 1.71213058588 1.71213002089 1.71213067439 1.712130305 1.71213287753 1.71213006704 1.71213119295 1.71213136124 1.71213070507 1.71213044898 1.71213058588 1.71213039846 1.71213564733 1.71213002089 1.71213067439 1.712130305 1.71213136124 1.71213119295 1.71213044898 1.71213037353 1.71213058588 1.71213039846 1.712130305 1.71213252489 1.71213070507 1.71213006704 1.71213044898 1.71213058588 1.71213039846 1.71213287753 1.71213067439 1.712130305 1.71213002089 1.71213006704 3.04821335692 1.71213168505 1.71213477785 1.71213039846 1.71213037353 1.71213257104 1.712130305 1.71213058588 1.71213002089 1.71213119295 1.71213037353 1.71213290246 1.71213136124 1.71213006704 1.71213002089 1.71213308988 1.71213037353 1.71213070507 1.71213067439 1.71213039846 1.71213257104 1.71213002089 1.71213070507 1.71213168505 1.71213092026 1.71213182177 1.712132809 1.71213044898 1.71213039846 3.41053087737 1.71213006704 1.71213002089 1.71213287753 1.71213168505 1.71213092026 1.71213257104 1.71213067439 1.71213039846 1.71213002089 1.71213058588 1.71213168505 1.71213037353 1.71213477785 1.71213006704 1.71213136124 2.94610876507 1.712130305 1.71213039846 1.71213002089 1.71213070507 1.71213058588 1.71213287753 1.71213044898 1.71213290246 1.712130305 1.71213058588 1.71213006704 1.71213037353 2.30245497717 1.71213119295 1.71213342426 1.71213182177 1.71213136124 1.71213214354 1.712130305 1.71213058588 1.71213039846 1.71213006704 1.71213037353 1.71213002089 1.71213119295 1.71213067439 1.71213295298 1.712130305 1.71213058588 1.71213037353"
